Wall time,Step,Value
1747077077.5161443,0,0.0
1747077079.1130462,1,0.0
1747077081.3115335,2,0.3333333432674408
1747077085.1682441,3,1.25
1747077086.8766131,4,1.0
1747077088.5642052,5,0.8333333134651184
1747077091.548847,6,1.2857142686843872
1747077093.9620562,7,1.375
1747077096.011056,8,1.3333333730697632
1747077098.4875543,9,1.399999976158142
1747077100.25206,10,1.2727272510528564
1747077102.152483,11,1.25
1747077104.954857,12,1.307692289352417
1747077106.683501,13,1.2142857313156128
1747077108.7307801,14,1.2000000476837158
1747077111.0233006,15,1.25
1747077114.8366115,16,1.470588207244873
1747077116.9632964,17,1.4444444179534912
1747077118.353211,18,1.3684210777282715
1747077119.9886887,19,1.2999999523162842
1747077122.599618,20,1.3333333730697632
1747077125.2412753,21,1.4090908765792847
1747077127.7462795,22,1.43478262424469
1747077130.688328,23,1.5
1747077133.0319743,24,1.5199999809265137
1747077134.878031,25,1.4615384340286255
1747077139.064849,26,1.5925925970077515
1747077141.5973132,27,1.6071428060531616
1747077144.1338973,28,1.6206896305084229
1747077146.6456954,29,1.6333333253860474
1747077149.4113357,30,1.6774193048477173
1747077150.8987286,31,1.625
1747077153.9477363,32,1.6666666269302368
1747077156.7534034,33,1.7058823108673096
1747077160.7586727,34,1.7999999523162842
1747077163.4759147,35,1.8055555820465088
1747077165.001693,36,1.7567567825317383
1747077167.1094124,37,1.736842155456543
1747077168.6184154,38,1.692307710647583
1747077170.1311152,39,1.649999976158142
1747077171.652597,40,1.6097561120986938
1747077173.196824,41,1.5714285373687744
1747077176.33152,42,1.6046512126922607
1747077178.686563,43,1.6136363744735718
1747077180.2419791,44,1.5777777433395386
1747077181.936809,45,1.54347825050354
1747077183.600282,46,1.5106383562088013
1747077187.2110264,47,1.5833333730697632
1747077189.2214358,48,1.5714285373687744
1747077190.8631701,49,1.5399999618530273
1747077193.225779,50,1.5800000429153442
1747077194.7555802,51,1.5800000429153442
1747077196.5911891,52,1.5800000429153442
1747077198.2304492,53,1.5
1747077199.7854352,54,1.5
1747077201.4963768,55,1.5
1747077203.0969198,56,1.4199999570846558
1747077204.9946456,57,1.399999976158142
1747077207.3158152,58,1.399999976158142
1747077208.8297324,59,1.3600000143051147
1747077210.6967397,60,1.3799999952316284
1747077213.629577,61,1.4199999570846558
1747077215.1536596,62,1.3799999952316284
1747077219.8114483,63,1.5800000429153442
1747077221.5919335,64,1.559999942779541
1747077223.379152,65,1.5199999809265137
1747077225.5566714,66,1.440000057220459
1747077227.3041406,67,1.4199999570846558
1747077229.320482,68,1.440000057220459
1747077231.2466216,69,1.4600000381469727
1747077232.9339163,70,1.4199999570846558
1747077234.3195539,71,1.3600000143051147
1747077236.1096523,72,1.3200000524520874
1747077238.538877,73,1.2999999523162842
1747077240.1943376,74,1.2599999904632568
1747077241.9736366,75,1.2799999713897705
1747077243.620221,76,1.1799999475479126
1747077245.930985,77,1.1799999475479126
1747077248.049447,78,1.159999966621399
1747077250.2774935,79,1.1399999856948853
1747077254.205265,80,1.2000000476837158
1747077255.868571,81,1.2000000476837158
1747077257.6736064,82,1.1399999856948853
1747077259.7170777,83,1.100000023841858
1747077261.2300215,84,1.0
1747077264.2614324,85,1.0199999809265137
1747077266.30531,86,1.0399999618530273
1747077267.8902562,87,1.0199999809265137
1747077270.4740605,88,1.059999942779541
1747077273.9696121,89,1.1399999856948853
1747077275.461969,90,1.1399999856948853
1747077277.3654187,91,1.159999966621399
1747077279.39544,92,1.1200000047683716
1747077281.802204,93,1.1200000047683716
1747077283.61949,94,1.1399999856948853
1747077285.2571564,95,1.1399999856948853
1747077287.1871464,96,1.159999966621399
1747077289.343139,97,1.0800000429153442
1747077291.4058697,98,1.0800000429153442
1747077293.2574303,99,1.100000023841858
1747077295.7217324,100,1.100000023841858
1747077297.8637743,101,1.1200000047683716
1747077299.5427496,102,1.100000023841858
1747077301.9262083,103,1.1399999856948853
1747077303.7782314,104,1.159999966621399
1747077305.6798263,105,1.1799999475479126
1747077307.2874544,106,1.1799999475479126
1747077308.9162722,107,1.159999966621399
1747077310.953134,108,1.159999966621399
1747077312.6637871,109,1.159999966621399
1747077314.2348676,110,1.1399999856948853
1747077315.9210079,111,1.0800000429153442
1747077317.5069988,112,1.0800000429153442
1747077319.0748513,113,0.8799999952316284
1747077320.610057,114,0.8799999952316284
1747077322.1957328,115,0.8799999952316284
